Id,Divorce Date,Divorce Type,DOB Male,Age Male,Income Male,Marriage Date,Education Male,Marriage Year,Number Children,Zodiac_Sign,Income Category,Divorce Month
885,2011-07-19,Necessary,1976-01-03,35.0,5000.0,2009-09-24,Bachelors,1.0,2.0,Capricorn,Poor,07
886,2011-07-19,Necessary,1968-05-14,43.0,12000.0,1995-07-29,Bachelors,15.0,2.0,Taurus,Lower-middle Class,07
887,2003-08-19,Voluntary,1967-05-24,36.0,20000.0,1997-03-08,Bachelors,6.0,1.0,Gemini,Wealthy,08
888,2004-08-19,Voluntary,1972-08-19,32.0,5300.0,1999-03-19,Bachelors,5.0,1.0,Leo,Poor,08
889,2005-08-19,Necessary,1952-10-01,52.0,15000.0,1986-10-01,Bachelors,19.0,2.0,Libra,Upper-middle Class,08
890,2008-08-19,Necessary,1980-12-02,27.0,4000.0,2005-04-15,Associates,30.0,1.0,Sagittarius,Poor,08
891,2000-09-19,Voluntary,1971-09-05,29.0,2200.0,1991-02-26,Associates,2.0,2.0,Virgo,Poor,09
892,2001-09-19,Voluntary,1965-07-21,36.0,10000.0,1991-12-11,Bachelors,9.0,1.0,Cancer,Lower-middle Class,09
893,2003-09-19,Necessary,1975-10-13,27.0,1500.0,1997-08-08,Bachelors,16.0,1.0,Libra,Poor,09
894,2005-09-19,Necessary,1961-06-05,44.0,2000.0,1987-10-19,Bachelors,17.0,4.0,Gemini,Poor,09
895,2005-09-19,Necessary,1958-02-13,47.0,5000.0,1978-12-02,Bachelors,27.0,2.0,Aquarius,Poor,09
896,2008-09-19,Necessary,1975-12-19,32.0,5000.0,1995-03-13,Associates,10.0,2.0,Sagittarius,Poor,09
897,2011-09-19,Necessary,1962-01-15,49.0,20000.0,1990-07-28,Bachelors,20.0,2.0,Capricorn,Wealthy,09
898,2000-10-19,Voluntary,1972-11-30,27.0,3000.0,1995-12-01,Bachelors,4.0,1.0,Sagittarius,Poor,10
899,2009-10-19,Necessary,1947-03-05,62.0,4800.0,2067-01-28,Elementary,42.0,2.0,Pisces,Poor,10
900,2009-10-19,Necessary,1981-02-26,28.0,3000.0,2002-11-11,Bachelors,6.0,1.0,Pisces,Poor,10
901,2010-10-19,Necessary,1969-12-11,40.0,5000.0,1990-01-19,Bachelors,19.0,2.0,Sagittarius,Poor,10
902,2012-10-19,Necessary,1971-02-22,41.0,2000.0,1990-04-19,Elementary,22.0,2.0,Pisces,Poor,10
903,2012-10-19,Necessary,1980-07-13,32.0,7000.0,2000-10-20,High School,12.0,2.0,Cancer,Poor,10
904,2002-11-19,Voluntary,1978-01-07,24.0,2000.0,1996-10-16,Elementary,6.0,1.0,Capricorn,Poor,11
905,2002-11-19,Voluntary,1970-05-23,32.0,7000.0,1991-05-07,Associates,11.0,1.0,Gemini,Poor,11
906,2003-11-19,Voluntary,1969-10-07,34.0,4000.0,1991-06-19,High School,12.0,3.0,Libra,Poor,11
907,2008-11-19,Voluntary,1946-05-02,62.0,523305.0,1982-06-26,High School,26.0,3.0,Taurus,Wealthy,11
908,2009-11-19,Necessary,1958-11-30,50.0,3000.0,1983-12-27,Bachelors,21.0,2.0,Sagittarius,Poor,11
909,2009-11-19,Necessary,1978-10-16,31.0,6000.0,2004-12-06,Bachelors,5.0,1.0,Libra,Poor,11
910,2003-12-19,Voluntary,1974-01-29,29.0,2400.0,1997-05-16,High School,6.0,1.0,Aquarius,Poor,12
911,2003-12-19,Voluntary,1973-08-25,30.0,7500.0,1998-07-27,Bachelors,5.0,1.0,Virgo,Poor,12
912,2003-12-19,Voluntary,1971-09-13,32.0,40000.0,2000-01-17,Bachelors,3.0,1.0,Virgo,Wealthy,12
913,2005-12-19,Necessary,1976-05-01,29.0,5490.0,2000-07-15,Bachelors,5.0,1.0,Taurus,Poor,12
914,2007-12-19,Necessary,1960-09-27,47.0,10000.0,1983-07-23,Bachelors,20.0,2.0,Libra,Lower-middle Class,12
915,2011-12-19,Necessary,1972-01-29,39.0,4000.0,2004-12-15,Bachelors,7.0,1.0,Aquarius,Poor,12
916,2012-12-19,Necessary,1974-06-04,38.0,25000.0,2005-05-14,Bachelors,7.0,1.0,Gemini,Wealthy,12
917,2012-12-19,Necessary,1982-09-26,30.0,10000.0,2008-12-06,Bachelors,4.0,1.0,Libra,Lower-middle Class,12
918,2006-01-20,Necessary,1971-11-04,34.0,8000.0,1993-12-22,High School,12.0,3.0,Scorpio,Poor,01
919,2010-01-20,Necessary,1984-05-12,25.0,3200.0,2006-01-14,Bachelors,3.0,1.0,Taurus,Poor,01
920,2010-01-20,Necessary,1965-11-11,44.0,5000.0,1991-10-04,Bachelors,17.0,1.0,Scorpio,Poor,01
921,2011-01-20,Necessary,1985-08-31,25.0,5000.0,2005-06-30,Associates,5.0,1.0,Virgo,Poor,01
922,2001-02-20,Voluntary,1967-10-19,33.0,2500.0,1989-05-13,Associates,11.0,1.0,Libra,Poor,02
923,2013-02-20,Necessary,1957-08-21,55.0,3400.0,1985-05-06,High School,15.0,2.0,Leo,Poor,02
924,2013-02-20,Necessary,1977-07-23,35.0,12000.0,2005-07-02,Bachelors,7.0,1.0,Leo,Lower-middle Class,02
925,2001-03-20,Voluntary,1962-06-08,38.0,7000.0,1984-07-21,Associates,16.0,2.0,Gemini,Poor,03
926,2002-03-20,Voluntary,1970-08-31,31.0,10000.0,1995-12-09,Bachelors,6.0,2.0,Virgo,Lower-middle Class,03
927,2003-03-20,Voluntary,1962-05-07,40.0,3600.0,1988-06-20,Bachelors,14.0,2.0,Taurus,Poor,03
928,2009-03-20,Necessary,1964-06-05,39.0,25000.0,1994-06-18,Bachelors,15.0,1.0,Gemini,Wealthy,03
929,2001-04-20,Voluntary,1972-05-19,28.0,3000.0,1994-02-22,High School,7.0,1.0,Taurus,Poor,04
930,2004-04-20,Voluntary,1973-10-28,30.0,5000.0,1998-12-08,Bachelors,5.0,1.0,Scorpio,Poor,04
931,2006-04-20,Necessary,1958-04-07,48.0,60000.0,1996-02-03,Bachelors,10.0,2.0,Aries,Wealthy,04
932,2009-04-20,Necessary,1977-11-02,31.0,4000.0,1997-11-26,High School,3.0,2.0,Scorpio,Poor,04
933,2011-04-20,Necessary,1984-12-17,26.0,8000.0,2006-01-19,Bachelors,3.0,1.0,Sagittarius,Poor,04
934,2011-04-20,Necessary,1976-02-27,35.0,8500.0,2004-10-08,Bachelors,5.0,2.0,Pisces,Poor,04
935,2011-04-20,Necessary,1947-08-19,63.0,25000.0,1975-01-25,Bachelors,36.0,2.0,Leo,Wealthy,04
936,2011-04-20,Necessary,1983-02-18,28.0,3500.0,2005-12-15,High School,6.0,1.0,Aquarius,Poor,04
937,2012-04-20,Necessary,1977-07-22,34.0,8000.0,1995-10-07,Bachelors,15.0,1.0,Cancer,Poor,04
938,2012-04-20,Necessary,1947-06-26,64.0,20000.0,1983-07-30,Bachelors,29.0,2.0,Cancer,Wealthy,04
939,2005-05-20,Necessary,1965-10-02,39.0,3500.0,1991-05-25,Bachelors,13.0,2.0,Libra,Poor,05
940,2008-05-20,Necessary,1964-11-11,43.0,8000.0,1991-02-07,Bachelors,16.0,2.0,Scorpio,Poor,05
941,2009-05-20,Necessary,1970-07-02,38.0,10000.0,1989-08-05,Bachelors,19.0,2.0,Cancer,Lower-middle Class,05
942,2009-05-20,Necessary,1963-10-13,45.0,6000.0,1985-03-09,Bachelors,24.0,2.0,Libra,Poor,05
943,2010-05-20,Necessary,1974-12-04,35.0,7000.0,1993-10-11,Bachelors,2.0,2.0,Sagittarius,Poor,05
944,2010-05-20,Necessary,1961-07-22,48.0,4000.0,1993-10-25,Bachelors,17.0,2.0,Cancer,Poor,05
945,2011-05-20,Necessary,1975-04-25,36.0,12000.0,2002-04-18,Associates,9.0,1.0,Taurus,Lower-middle Class,05
946,2011-05-20,Necessary,1962-10-29,48.0,10000.0,1986-12-27,Bachelors,25.0,3.0,Scorpio,Lower-middle Class,05
947,2011-05-20,Necessary,1973-08-08,37.0,5000.0,1994-10-15,Bachelors,18.0,4.0,Leo,Poor,05
948,2013-05-20,Necessary,1975-09-01,37.0,2000.0,2008-01-05,High School,5.0,1.0,Virgo,Poor,05
949,2007-06-20,Necessary,1974-12-14,32.0,3132.0,1994-10-18,Associates,12.0,2.0,Sagittarius,Poor,06
950,2008-06-20,Necessary,1963-02-16,45.0,20000.0,2000-08-07,Bachelors,7.0,1.0,Aquarius,Wealthy,06
951,2001-07-20,Voluntary,1951-09-10,49.0,3300.0,1975-05-17,Associates,26.0,3.0,Virgo,Poor,07
952,2009-07-20,Necessary,1972-06-20,37.0,5000.0,2001-08-03,Associates,7.0,1.0,Gemini,Poor,07
953,2001-08-20,Voluntary,1974-04-05,27.0,5000.0,1993-07-16,Associates,8.0,3.0,Aries,Poor,08
954,2008-08-20,Necessary,1965-12-02,42.0,5000.0,1993-04-16,Bachelors,15.0,2.0,Sagittarius,Poor,08
955,2000-09-20,Voluntary,1942-07-29,58.0,15000.0,2067-12-23,Bachelors,32.0,3.0,Leo,Upper-middle Class,09
956,2002-09-20,Voluntary,1961-11-09,40.0,5000.0,1986-12-19,Bachelors,15.0,2.0,Scorpio,Poor,09
957,2007-09-20,Necessary,1954-01-28,53.0,6000.0,1975-04-04,Elementary,18.0,2.0,Aquarius,Poor,09
958,2012-09-20,Necessary,1965-03-05,47.0,6000.0,1989-06-30,Bachelors,22.0,2.0,Pisces,Poor,09
959,2000-10-20,Voluntary,1950-06-17,50.0,13000.0,1982-09-27,Bachelors,18.0,1.0,Gemini,Lower-middle Class,10
960,2008-10-20,Necessary,1982-04-16,26.0,7000.0,2005-07-22,Associates,2.0,1.0,Aries,Poor,10
961,2010-10-20,Necessary,1977-01-24,33.0,4500.0,1999-07-02,Bachelors,11.0,3.0,Aquarius,Poor,10
962,2007-11-20,Necessary,1971-08-08,36.0,4000.0,1997-08-08,Bachelors,10.0,2.0,Leo,Poor,11
963,2007-11-20,Necessary,1981-08-15,26.0,2000.0,1998-04-13,High School,9.0,2.0,Leo,Poor,11
964,2008-11-20,Necessary,1967-07-10,41.0,1530.0,1992-01-27,Associates,1.0,1.0,Cancer,Poor,11
965,2001-12-20,Voluntary,1946-08-23,55.0,13000.0,1979-12-09,Bachelors,22.0,1.0,Virgo,Lower-middle Class,12
966,2004-12-20,Voluntary,1978-01-23,26.0,2800.0,2000-03-24,Associates,4.0,1.0,Aquarius,Poor,12
967,2005-12-20,Necessary,1959-07-01,46.0,5000.0,1983-07-29,Associates,22.0,2.0,Cancer,Poor,12
968,2011-12-20,Necessary,1974-04-20,37.0,5000.0,2002-05-31,Bachelors,9.0,1.0,Taurus,Poor,12
969,2004-01-21,Voluntary,1977-04-18,26.0,2500.0,1998-07-17,Bachelors,5.0,1.0,Aries,Poor,01
970,2005-01-21,Necessary,1962-11-29,42.0,3800.0,1989-12-29,Associates,12.0,2.0,Sagittarius,Poor,01
971,2001-02-21,Voluntary,1962-03-08,38.0,2000.0,1991-01-21,Bachelors,10.0,2.0,Pisces,Poor,02
972,2003-02-21,Voluntary,1956-05-19,46.0,3000.0,1983-04-23,Bachelors,19.0,2.0,Taurus,Poor,02
973,2007-02-21,Necessary,1956-04-19,50.0,750.0,1979-03-10,Associates,27.0,2.0,Aries,Poor,02
974,2008-02-21,Necessary,1975-07-23,32.0,10000.0,2000-12-15,Bachelors,8.0,1.0,Leo,Lower-middle Class,02
975,2013-02-21,Necessary,1975-01-18,38.0,10000.0,2003-10-08,Bachelors,10.0,1.0,Capricorn,Lower-middle Class,02
976,2013-02-21,Necessary,1977-10-30,35.0,5000.0,2006-01-27,Bachelors,5.0,2.0,Scorpio,Poor,02
977,2012-03-21,Necessary,1952-12-11,59.0,25000.0,1979-10-27,Bachelors,32.0,1.0,Sagittarius,Wealthy,03
978,2003-04-21,Voluntary,1975-06-12,27.0,3000.0,1994-07-22,High School,8.0,2.0,Gemini,Poor,04
979,2006-04-21,Necessary,1978-12-19,27.0,7500.0,1997-12-05,Associates,7.0,1.0,Sagittarius,Poor,04
980,2006-04-21,Necessary,1954-07-04,51.0,4500.0,1988-10-07,Bachelors,18.0,1.0,Cancer,Poor,04
981,2008-04-21,Necessary,1955-04-05,53.0,4000.0,1981-08-22,Bachelors,25.0,3.0,Aries,Poor,04
982,2009-04-21,Necessary,1972-11-20,36.0,9800.0,1994-11-18,Associates,14.0,2.0,Scorpio,Poor,04
983,2010-04-21,Necessary,1964-03-28,46.0,4000.0,1986-06-14,Associates,23.0,2.0,Aries,Poor,04
984,2007-05-21,Necessary,1963-05-09,44.0,5500.0,1988-07-20,High School,18.0,3.0,Taurus,Poor,05
985,2007-05-21,Necessary,1959-10-21,47.0,25000.0,1984-03-03,Bachelors,23.0,3.0,Libra,Wealthy,05
986,2008-05-21,Necessary,1977-05-21,30.0,4000.0,2005-02-11,Bachelors,3.0,1.0,Gemini,Poor,05
987,2010-05-21,Necessary,1978-04-05,32.0,20000.0,2001-08-17,Associates,8.0,1.0,Aries,Wealthy,05
988,2000-06-21,Voluntary,1960-11-16,39.0,2000.0,1985-11-16,Associates,2.0,1.0,Scorpio,Poor,06
989,2000-06-21,Voluntary,1956-01-17,44.0,5000.0,1987-09-02,Associates,12.0,2.0,Capricorn,Poor,06
990,2002-06-21,Voluntary,1947-02-05,55.0,850.0,1973-12-10,Elementary,28.0,4.0,Aquarius,Poor,06
991,2005-06-21,Necessary,1969-06-12,36.0,5000.0,1990-01-10,Associates,4.0,4.0,Gemini,Poor,06
992,2005-06-21,Necessary,1962-10-25,42.0,2600.0,1986-11-22,Bachelors,19.0,2.0,Scorpio,Poor,06
993,2011-06-21,Necessary,1983-01-07,28.0,4000.0,2003-01-31,Associates,8.0,2.0,Capricorn,Poor,06
994,2000-08-21,Voluntary,1970-06-07,30.0,5000.0,1995-08-04,Bachelors,5.0,1.0,Gemini,Poor,08
995,2009-08-21,Necessary,1973-01-07,36.0,2500.0,1993-01-29,High School,16.0,1.0,Capricorn,Poor,08
996,2009-08-21,Necessary,1970-08-25,38.0,12000.0,1998-06-27,Bachelors,9.0,2.0,Virgo,Lower-middle Class,08
997,2012-08-21,Necessary,1974-03-17,38.0,10000.0,2003-08-19,Bachelors,9.0,1.0,Pisces,Lower-middle Class,08
998,2000-11-21,Voluntary,1965-03-21,35.0,700.0,1993-06-03,Bachelors,7.0,1.0,Aries,Poor,11
999,2000-11-21,Necessary,1957-08-15,43.0,8000.0,1978-02-26,Bachelors,21.0,2.0,Leo,Poor,11
1000,2001-11-21,Voluntary,1962-11-02,39.0,2500.0,1980-02-09,Associates,20.0,2.0,Scorpio,Poor,11
1001,2002-11-21,Voluntary,1971-11-26,30.0,3000.0,1996-12-26,High School,5.0,1.0,Sagittarius,Poor,11
1002,2003-11-21,Voluntary,1965-11-07,38.0,143600.0,1988-12-17,High School,14.0,1.0,Scorpio,Wealthy,11
1003,2003-11-21,Voluntary,1972-05-28,31.0,36000.0,2000-06-10,Bachelors,3.0,1.0,Gemini,Wealthy,11
1004,2003-11-21,Voluntary,1966-01-11,37.0,7000.0,1991-06-13,Bachelors,12.0,1.0,Capricorn,Poor,11
1005,2006-11-21,Necessary,1971-06-30,35.0,7500.0,2005-03-14,Bachelors,1.0,1.0,Cancer,Poor,11
1006,2008-11-21,Necessary,1962-05-20,46.0,3545.0,1986-05-20,High School,22.0,2.0,Taurus,Poor,11
1007,2008-11-21,Necessary,1977-05-22,31.0,5000.0,2002-10-18,Bachelors,3.0,1.0,Gemini,Poor,11
1008,2012-11-21,Necessary,1975-02-20,37.0,19194.0,2002-06-28,Bachelors,10.0,2.0,Pisces,Upper-middle Class,11
1009,2013-11-21,Necessary,1965-03-11,48.0,3000.0,1987-05-14,Associates,25.0,2.0,Pisces,Poor,11
1010,2000-12-21,Voluntary,1965-02-27,35.0,5000.0,1993-07-09,Bachelors,7.0,1.0,Pisces,Poor,12
1011,2000-12-21,Voluntary,1968-08-12,32.0,3000.0,1993-02-26,Bachelors,7.0,2.0,Leo,Poor,12
1012,2001-12-21,Voluntary,1961-01-14,40.0,4000.0,1992-12-15,Bachelors,8.0,1.0,Capricorn,Poor,12
1013,2004-12-21,Voluntary,1972-06-27,32.0,3000.0,1992-07-18,Associates,12.0,2.0,Cancer,Poor,12
1014,2005-12-21,Necessary,1963-12-24,41.0,16000.0,1994-06-03,Bachelors,11.0,2.0,Capricorn,Upper-middle Class,12
1015,2006-12-21,Necessary,1970-03-26,36.0,15020.0,1993-03-26,Associates,11.0,2.0,Aries,Upper-middle Class,12
1016,2009-12-21,Voluntary,1948-05-07,61.0,2800.0,1970-03-20,Associates,39.0,3.0,Taurus,Poor,12
1017,2009-12-21,Necessary,1975-09-15,34.0,10000.0,2003-08-06,Bachelors,6.0,1.0,Virgo,Lower-middle Class,12
1018,2010-12-21,Necessary,1970-01-10,40.0,8000.0,2003-07-02,Bachelors,7.0,1.0,Capricorn,Poor,12
1019,2010-12-21,Necessary,1953-02-16,57.0,6000.0,1979-03-27,Bachelors,29.0,3.0,Aquarius,Poor,12
1020,2011-12-21,Voluntary,1950-01-14,61.0,4000.0,1982-02-20,Bachelors,29.0,2.0,Capricorn,Poor,12
1021,2011-12-21,Necessary,1969-05-23,42.0,5000.0,2000-08-04,Associates,11.0,1.0,Gemini,Poor,12
1022,2012-12-21,Necessary,1978-11-14,34.0,10000.0,2005-03-05,Bachelors,5.0,1.0,Scorpio,Lower-middle Class,12
1023,2003-01-22,Voluntary,1958-09-04,44.0,14000.0,1983-12-26,Bachelors,19.0,3.0,Virgo,Lower-middle Class,01
1024,2010-01-22,Necessary,1969-11-09,40.0,5000.0,2007-06-06,Elementary,3.0,1.0,Scorpio,Poor,01
1025,2013-01-22,Necessary,1963-10-01,49.0,25000.0,1997-12-11,Bachelors,15.0,2.0,Libra,Wealthy,01
1026,2014-01-22,Necessary,1973-06-09,40.0,2500.0,1999-12-02,Elementary,13.0,4.0,Gemini,Poor,01
1027,2001-02-22,Voluntary,1974-04-16,26.0,1100.0,1994-11-02,High School,6.0,1.0,Aries,Poor,02
1028,2002-02-22,Voluntary,1968-06-21,33.0,1500.0,1996-10-25,Elementary,5.0,1.0,Cancer,Poor,02
1029,2005-02-22,Necessary,1970-01-25,35.0,3000.0,1994-07-23,Associates,10.0,2.0,Aquarius,Poor,02
1030,2011-02-22,Necessary,1960-12-28,50.0,26000.0,1986-07-05,Bachelors,24.0,2.0,Capricorn,Wealthy,02
1031,2005-03-22,Necessary,1959-06-01,45.0,4000.0,1984-02-18,Bachelors,21.0,2.0,Gemini,Poor,03
1032,2011-03-22,Necessary,1962-05-01,48.0,15000.0,1994-03-19,Bachelors,17.0,2.0,Taurus,Upper-middle Class,03
1033,2010-04-22,Necessary,1966-03-10,44.0,5000.0,1987-05-20,Associates,19.0,2.0,Pisces,Poor,04
1034,2010-04-22,Necessary,1965-05-21,44.0,6500.0,1990-02-22,Associates,20.0,2.0,Gemini,Poor,04
1035,2010-04-22,Necessary,1975-10-29,34.0,1500.0,1993-07-17,High School,7.0,2.0,Scorpio,Poor,04
1036,2000-05-22,Voluntary,1970-03-26,30.0,2200.0,1994-11-10,High School,5.0,1.0,Aries,Poor,05
1037,2001-05-22,Voluntary,1951-09-04,49.0,5000.0,1970-03-03,High School,31.0,3.0,Virgo,Poor,05
1038,2003-05-22,Voluntary,1968-04-25,35.0,4000.0,1995-11-06,Bachelors,7.0,1.0,Taurus,Poor,05
1039,2006-05-22,Necessary,1965-10-07,40.0,65000.0,1993-09-03,Bachelors,13.0,1.0,Libra,Wealthy,05
1040,2006-05-22,Necessary,1973-11-28,32.0,4000.0,2002-02-08,Bachelors,4.0,1.0,Sagittarius,Poor,05
1041,2001-06-22,Voluntary,1953-01-05,48.0,6000.0,1983-12-16,Bachelors,17.0,2.0,Capricorn,Poor,06
1042,2006-06-22,Necessary,1953-12-13,52.0,16000.0,1980-02-20,Bachelors,26.0,1.0,Sagittarius,Upper-middle Class,06
1043,2009-06-22,Necessary,1962-07-19,46.0,2800.0,1992-07-13,Elementary,2.0,2.0,Cancer,Poor,06
1044,2001-08-22,Voluntary,1954-04-09,47.0,9000.0,1979-06-23,Bachelors,22.0,2.0,Aries,Poor,08
1045,2002-08-22,Voluntary,1975-03-17,27.0,400.0,1994-05-09,Elementary,8.0,1.0,Pisces,Poor,08
1046,2006-08-22,Necessary,1959-07-03,47.0,16000.0,1982-01-23,Bachelors,25.0,3.0,Cancer,Upper-middle Class,08
1047,2011-08-22,Necessary,1958-08-10,53.0,5000.0,1986-01-17,Associates,23.0,3.0,Leo,Poor,08
1048,2000-09-22,Voluntary,1966-11-27,33.0,1200.0,1988-11-09,Associates,11.0,1.0,Sagittarius,Poor,09
1049,2000-09-22,Voluntary,1968-02-28,32.0,16000.0,1992-04-04,Bachelors,8.0,2.0,Pisces,Upper-middle Class,09
1050,2008-09-22,Necessary,1968-04-27,40.0,4000.0,1991-12-11,High School,16.0,2.0,Taurus,Poor,09
1051,2003-10-22,Voluntary,1953-11-04,49.0,5000.0,1978-06-17,Bachelors,25.0,2.0,Scorpio,Poor,10
1052,2003-10-22,Voluntary,1958-08-04,45.0,2000.0,1980-04-21,Elementary,23.0,2.0,Leo,Poor,10
1053,2009-10-22,Necessary,1975-02-10,34.0,12000.0,1998-06-06,Bachelors,11.0,2.0,Aquarius,Lower-middle Class,10
1054,2009-10-22,Necessary,1975-06-23,34.0,4000.0,1994-09-14,Elementary,6.0,2.0,Cancer,Poor,10
1055,2002-11-22,Voluntary,1942-02-17,60.0,3000.0,1972-09-08,High School,30.0,1.0,Aquarius,Poor,11
1056,2002-11-22,Voluntary,1968-08-01,34.0,2000.0,1993-12-08,Associates,8.0,1.0,Leo,Poor,11
1057,2007-11-22,Necessary,1972-12-02,34.0,6000.0,1998-08-21,Associates,9.0,1.0,Sagittarius,Poor,11
1058,2012-11-22,Necessary,1959-09-08,53.0,10000.0,2003-10-01,Bachelors,9.0,1.0,Virgo,Lower-middle Class,11
1059,2006-12-22,Voluntary,1943-04-16,63.0,2200.0,1969-04-19,Bachelors,37.0,2.0,Aries,Poor,12
1060,2001-01-23,Voluntary,1955-01-06,46.0,10000.0,1981-12-18,Bachelors,19.0,2.0,Capricorn,Lower-middle Class,01
1061,2004-01-23,Voluntary,1965-08-22,38.0,17000.0,1996-10-19,Bachelors,7.0,1.0,Leo,Upper-middle Class,01
1062,2012-01-23,Necessary,1977-01-25,34.0,18000.0,2000-04-01,Bachelors,10.0,3.0,Aquarius,Upper-middle Class,01
1063,2001-02-23,Voluntary,1975-03-08,25.0,3000.0,1994-06-04,Bachelors,6.0,1.0,Pisces,Poor,02
1064,2010-02-23,Necessary,1960-11-01,49.0,50000.0,1985-12-28,High School,21.0,2.0,Scorpio,Wealthy,02
1065,2012-02-23,Necessary,1948-11-20,63.0,6000.0,1973-08-11,Bachelors,38.0,2.0,Scorpio,Poor,02
1066,2015-02-23,Voluntary,1977-12-12,37.0,4500.0,2004-06-07,High School,10.0,2.0,Sagittarius,Poor,02
1067,2004-03-23,Voluntary,1975-06-30,28.0,4200.0,2000-09-08,Associates,3.0,1.0,Cancer,Poor,03
1068,2011-03-23,Necessary,1980-02-04,31.0,5000.0,2005-08-12,Bachelors,5.0,1.0,Aquarius,Poor,03
1069,2008-04-23,Necessary,1971-10-23,36.0,10679.0,1998-05-16,Bachelors,9.0,2.0,Scorpio,Lower-middle Class,04
1070,2012-04-23,Voluntary,1956-04-10,56.0,50000.0,1980-08-30,Bachelors,31.0,2.0,Aries,Wealthy,04
1071,2003-05-23,Voluntary,1972-08-13,30.0,6000.0,1998-02-14,Bachelors,5.0,1.0,Leo,Poor,05
1072,2006-05-23,Necessary,1962-08-27,43.0,9000.0,1988-10-14,Bachelors,17.0,2.0,Virgo,Poor,05
1073,2007-05-23,Necessary,1971-08-09,35.0,5000.0,1993-01-29,Associates,13.0,3.0,Leo,Poor,05
1074,2007-05-23,Necessary,1957-08-18,49.0,7000.0,1978-07-29,Bachelors,28.0,3.0,Leo,Poor,05
1075,2007-05-23,Necessary,1961-02-08,46.0,8000.0,1986-05-12,Associates,19.0,2.0,Aquarius,Poor,05
1076,2011-05-23,Necessary,1969-04-10,42.0,6000.0,1998-08-29,Bachelors,11.0,2.0,Aries,Poor,05
1077,2012-05-23,Necessary,1983-07-17,28.0,10000.0,2005-05-06,Bachelors,7.0,2.0,Cancer,Lower-middle Class,05
1078,2013-05-23,Voluntary,1963-12-14,49.0,14000.0,1982-09-28,Associates,31.0,2.0,Sagittarius,Lower-middle Class,05
1079,2000-06-23,Voluntary,1977-04-19,23.0,2000.0,1998-12-30,Bachelors,1.0,1.0,Aries,Poor,06
1080,2000-06-23,Voluntary,1976-12-06,23.0,3000.0,1997-04-30,Associates,1.0,1.0,Sagittarius,Poor,06
1081,2009-06-23,Necessary,1977-01-27,32.0,6000.0,1996-08-20,Bachelors,7.0,1.0,Aquarius,Poor,06
1082,2010-06-23,Necessary,1964-10-27,45.0,10000.0,1993-04-17,Associates,14.0,2.0,Scorpio,Lower-middle Class,06
1083,2011-06-23,Necessary,1984-03-15,27.0,7000.0,2007-03-02,Bachelors,3.0,1.0,Pisces,Poor,06
1084,2014-06-23,Necessary,1983-01-01,31.0,1700.0,2006-09-06,No Education,8.0,1.0,Capricorn,Poor,06
1085,2004-07-23,Voluntary,1975-05-12,29.0,2000.0,1997-12-27,Associates,6.0,1.0,Taurus,Poor,07
1086,2007-07-23,Necessary,1980-10-11,26.0,8000.0,2005-11-25,Bachelors,1.0,1.0,Libra,Poor,07
1087,2008-07-23,Necessary,1970-03-06,38.0,2000.0,1997-04-30,Bachelors,11.0,1.0,Pisces,Poor,07
1088,2010-07-23,Voluntary,1957-04-19,53.0,3000.0,1977-06-15,Elementary,33.0,2.0,Aries,Poor,07
1089,2010-07-23,Necessary,1972-08-28,37.0,10000.0,2002-04-13,Bachelors,7.0,1.0,Virgo,Lower-middle Class,07
1090,2013-07-23,Necessary,1988-06-30,25.0,3700.0,2006-07-26,Associates,6.0,1.0,Cancer,Poor,07
1091,2002-08-23,Voluntary,1961-04-30,41.0,15000.0,1985-09-14,Bachelors,16.0,2.0,Taurus,Upper-middle Class,08
1092,2011-08-23,Necessary,1980-03-14,31.0,5000.0,2001-07-27,Bachelors,6.0,1.0,Pisces,Poor,08
1093,2012-08-23,Necessary,1979-02-22,33.0,10000.0,2003-09-04,Bachelors,8.0,1.0,Pisces,Lower-middle Class,08
1094,2002-09-23,Voluntary,1970-12-07,31.0,3000.0,1991-11-28,Associates,10.0,2.0,Sagittarius,Poor,09
1095,2003-09-23,Voluntary,1961-11-10,41.0,1000.0,1995-12-11,Elementary,7.0,1.0,Scorpio,Poor,09
1096,2010-09-23,Necessary,1967-08-10,43.0,15000.0,1988-03-25,Associates,21.0,2.0,Leo,Upper-middle Class,09
1097,2013-09-23,Necessary,1982-07-09,31.0,12000.0,2007-03-15,Bachelors,6.0,1.0,Cancer,Lower-middle Class,09
1098,2002-10-23,Voluntary,1950-04-27,52.0,8000.0,1980-09-25,Bachelors,22.0,2.0,Taurus,Poor,10
1099,2009-10-23,Necessary,1984-09-16,25.0,3000.0,2003-06-24,Associates,6.0,1.0,Virgo,Poor,10
1100,2001-11-23,Voluntary,1972-07-29,29.0,4000.0,1991-01-04,Associates,10.0,2.0,Leo,Poor,11
1101,2001-11-23,Voluntary,1966-02-16,35.0,9000.0,1991-09-06,Bachelors,10.0,1.0,Aquarius,Poor,11
1102,2011-11-23,Necessary,1968-01-15,43.0,14000.0,1996-08-24,Bachelors,14.0,2.0,Capricorn,Lower-middle Class,11
1103,2002-12-23,Voluntary,1952-04-13,49.0,3000.0,1991-04-27,Bachelors,11.0,2.0,Aries,Poor,12
